,elite_avg,env,evals,max,mean,median
345,175.0,AmidarDeterministic-v4,229719877.0,175.0,34.959,38.0
346,175.0,AmidarDeterministic-v4,230439499.0,175.0,35.569,38.0
347,175.0,AmidarDeterministic-v4,231154807.0,175.0,35.069,38.0
348,175.0,AmidarDeterministic-v4,231870984.0,175.0,35.344,38.0
349,175.0,AmidarDeterministic-v4,232585840.0,175.0,35.186,38.0
350,175.0,AmidarDeterministic-v4,233298631.0,175.0,35.211,38.0
351,175.0,AmidarDeterministic-v4,234013298.0,175.0,35.068,38.0
352,175.0,AmidarDeterministic-v4,234726805.0,175.0,35.731,38.0
353,175.0,AmidarDeterministic-v4,235446027.0,175.0,35.871,38.0
354,175.0,AmidarDeterministic-v4,236159933.0,175.0,35.618,38.0
355,175.0,AmidarDeterministic-v4,236876340.0,175.0,35.881,38.0
356,175.0,AmidarDeterministic-v4,237592618.0,175.0,36.082,38.0
357,175.0,AmidarDeterministic-v4,238303402.0,175.0,36.097,38.0
358,175.0,AmidarDeterministic-v4,239017586.0,175.0,35.935,38.0
359,175.0,AmidarDeterministic-v4,239730736.0,175.0,36.441,38.0
360,175.0,AmidarDeterministic-v4,240444170.0,175.0,35.878,38.0
361,175.0,AmidarDeterministic-v4,241156485.0,175.0,36.85,38.0
362,175.0,AmidarDeterministic-v4,241868987.0,175.0,36.183,38.0
363,175.0,AmidarDeterministic-v4,242581008.0,175.0,37.213,38.0
364,175.0,AmidarDeterministic-v4,243293793.0,175.0,36.93,38.0
365,175.0,AmidarDeterministic-v4,244005673.0,175.0,36.574,38.0
366,175.0,AmidarDeterministic-v4,244718193.0,175.0,36.475,38.0
367,175.0,AmidarDeterministic-v4,245429732.0,175.0,37.168,38.0
368,175.0,AmidarDeterministic-v4,246139767.0,175.0,37.194,38.0
369,175.0,AmidarDeterministic-v4,246847728.0,175.0,36.968,38.0
370,175.0,AmidarDeterministic-v4,247559208.0,175.0,37.836,38.0
371,175.0,AmidarDeterministic-v4,248268385.0,175.0,38.111,38.0
372,175.0,AmidarDeterministic-v4,248974257.0,175.0,37.964,38.0
373,175.0,AmidarDeterministic-v4,249680138.0,175.0,37.963,38.0
374,175.0,AmidarDeterministic-v4,250384960.0,175.0,38.344,38.0
