,elite_avg,env,evals,max,mean,median
324,197.0,AmidarDeterministic-v4,218699365.0,197.0,73.401,104.0
325,197.0,AmidarDeterministic-v4,219400097.0,197.0,74.251,104.0
326,197.0,AmidarDeterministic-v4,220102361.0,197.0,73.995,105.0
327,197.0,AmidarDeterministic-v4,220801969.0,197.0,74.411,106.0
328,197.0,AmidarDeterministic-v4,221502978.0,197.0,73.708,106.0
329,197.0,AmidarDeterministic-v4,222202800.0,197.0,74.774,106.0
330,197.0,AmidarDeterministic-v4,222906775.0,197.0,75.246,106.0
331,197.0,AmidarDeterministic-v4,223607434.0,197.0,75.576,106.0
332,197.0,AmidarDeterministic-v4,224308027.0,197.0,76.069,107.0
333,197.0,AmidarDeterministic-v4,225008464.0,197.0,76.02,107.0
334,197.0,AmidarDeterministic-v4,225705525.0,197.0,76.043,107.0
335,197.0,AmidarDeterministic-v4,226408175.0,197.0,76.321,108.0
336,197.0,AmidarDeterministic-v4,227107474.0,197.0,76.82,109.0
337,197.0,AmidarDeterministic-v4,227807644.0,197.0,77.362,109.5
338,197.0,AmidarDeterministic-v4,228506317.0,197.0,75.816,111.0
339,197.0,AmidarDeterministic-v4,229204699.0,197.0,76.348,111.0
340,197.0,AmidarDeterministic-v4,229903682.0,197.0,76.542,111.0
341,197.0,AmidarDeterministic-v4,230601636.0,197.0,76.04,112.0
342,197.0,AmidarDeterministic-v4,231300850.0,197.0,77.013,112.5
343,197.0,AmidarDeterministic-v4,231999109.0,197.0,76.415,113.0
344,197.0,AmidarDeterministic-v4,232697480.0,197.0,77.024,113.0
345,197.0,AmidarDeterministic-v4,233394323.0,197.0,77.365,113.0
346,197.0,AmidarDeterministic-v4,234089907.0,197.0,77.13,114.0
347,197.0,AmidarDeterministic-v4,234785043.0,197.0,77.367,114.0
348,197.0,AmidarDeterministic-v4,235478480.0,197.0,77.519,115.0
349,197.0,AmidarDeterministic-v4,236173557.0,197.0,77.846,115.0
350,197.0,AmidarDeterministic-v4,236867738.0,197.0,77.37,115.5
351,197.0,AmidarDeterministic-v4,237563832.0,197.0,78.336,116.0
352,197.0,AmidarDeterministic-v4,238257552.0,197.0,77.119,116.0
353,197.0,AmidarDeterministic-v4,238950060.0,197.0,77.39,116.0
354,197.0,AmidarDeterministic-v4,239643935.0,197.0,77.449,116.0
355,197.0,AmidarDeterministic-v4,240338105.0,197.0,77.207,116.0
