,elite_avg,env,evals,max,mean,median
333,150.0,GravitarDeterministic-v4,241809960.0,250.0,73.75,0.0
334,350.0,GravitarDeterministic-v4,242544731.0,500.0,69.75,0.0
335,200.0,GravitarDeterministic-v4,243277956.0,500.0,67.25,0.0
336,100.0,GravitarDeterministic-v4,244010792.0,250.0,64.35,0.0
337,150.0,GravitarDeterministic-v4,244745821.0,250.0,68.8,0.0
338,350.0,GravitarDeterministic-v4,245481553.0,500.0,74.1,0.0
339,240.0,GravitarDeterministic-v4,246219328.0,350.0,72.45,0.0
340,150.0,GravitarDeterministic-v4,246958161.0,250.0,72.5,0.0
341,150.0,GravitarDeterministic-v4,247696212.0,500.0,65.55,0.0
342,200.0,GravitarDeterministic-v4,248431278.0,250.0,65.8,0.0
343,300.0,GravitarDeterministic-v4,249167401.0,500.0,76.35,0.0
344,350.0,GravitarDeterministic-v4,249905294.0,500.0,68.05,0.0
345,400.0,GravitarDeterministic-v4,250640581.0,500.0,69.75,0.0
346,150.0,GravitarDeterministic-v4,251373734.0,500.0,74.7,0.0
347,150.0,GravitarDeterministic-v4,252106878.0,250.0,67.9,0.0
348,150.0,GravitarDeterministic-v4,252839513.0,250.0,66.5,0.0
349,250.0,GravitarDeterministic-v4,253573166.0,250.0,73.75,0.0
350,150.0,GravitarDeterministic-v4,254309180.0,250.0,72.2,0.0
351,150.0,GravitarDeterministic-v4,255048803.0,250.0,72.5,0.0
352,150.0,GravitarDeterministic-v4,255788355.0,250.0,68.15,0.0
353,350.0,GravitarDeterministic-v4,256525177.0,500.0,66.75,0.0
354,300.0,GravitarDeterministic-v4,257261841.0,500.0,70.15,0.0
355,200.0,GravitarDeterministic-v4,257997483.0,250.0,68.0,0.0
356,150.0,GravitarDeterministic-v4,258733855.0,250.0,67.75,0.0
357,350.0,GravitarDeterministic-v4,259468570.0,500.0,69.25,0.0
358,200.0,GravitarDeterministic-v4,260204363.0,250.0,67.25,0.0
359,300.0,GravitarDeterministic-v4,260943949.0,500.0,73.85,0.0
360,200.0,GravitarDeterministic-v4,261682952.0,250.0,73.85,0.0
361,150.0,GravitarDeterministic-v4,262419324.0,500.0,67.25,0.0
362,300.0,GravitarDeterministic-v4,263158619.0,500.0,73.6,0.0
363,200.0,GravitarDeterministic-v4,263896946.0,250.0,74.25,0.0
364,200.0,GravitarDeterministic-v4,264635733.0,250.0,73.4,0.0
365,200.0,GravitarDeterministic-v4,265374210.0,250.0,70.0,0.0
366,200.0,GravitarDeterministic-v4,266109757.0,250.0,70.0,0.0
367,170.0,GravitarDeterministic-v4,266845340.0,500.0,71.0,0.0
368,150.0,GravitarDeterministic-v4,267583219.0,250.0,73.95,0.0
369,350.0,GravitarDeterministic-v4,268323328.0,500.0,70.15,0.0
370,150.0,GravitarDeterministic-v4,269061977.0,250.0,68.7,0.0
371,250.0,GravitarDeterministic-v4,269801417.0,250.0,69.5,0.0
372,200.0,GravitarDeterministic-v4,270540658.0,250.0,73.25,0.0
373,350.0,GravitarDeterministic-v4,271279083.0,500.0,77.0,0.0
374,300.0,GravitarDeterministic-v4,272016605.0,500.0,73.5,0.0
